"","Countryname","Country","EMERGING_RISK_HEALTH_AV","EMERGING_RISK_MACRO_FISCAL_AV","EMERGING_RISK_FRAGILITY_INSTITUTIONS_AV","OVERALL_HEALTH_AV","OVERALL_FOOD_SECURITY_AV","OVERALL_MACRO_FISCAL_AV","OVERALL_SOCIOECONOMIC_VULNERABILITY_AV","OVERALL_NATURAL_HAZARDS_AV","OVERALL_FRAGILITY_INSTITUTIONS_AV","OVERALL_FLAGS_AV","OVERALL_FLAGS_AV_MED","EMERGING_RISK_FRAGILITY_INSTITUTIONS_MULTIDIMENSIONAL_SQ","EMERGING_RISK_HEALTH_SQ_ALT","OVERALL_HEALTH_FILTER_10","OVERALL_FOOD_SECURITY_FILTER_10","OVERALL_MACRO_FISCAL_FILTER_10","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_10","OVERALL_NATURAL_HAZARDS_FILTER_10","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_10","OVERALL_FLAGS_FILTER_10","OVERALL_FLAGS_FILTER_10_MED","OVERALL_HEALTH_FILTER_7","OVERALL_FOOD_SECURITY_FILTER_7","OVERALL_MACRO_FISCAL_FILTER_7","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_7","OVERALL_NATURAL_HAZARDS_FILTER_7","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_7","OVERALL_FLAGS_FILTER_7","OVERALL_FLAGS_FILTER_7_MED","OVERALL_HEALTH_FILTER_7_5","OVERALL_FOOD_SECURITY_FILTER_7_5","OVERALL_MACRO_FISCAL_FILTER_7_5","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_7_5","OVERALL_NATURAL_HAZARDS_FILTER_7_5","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_7_5","OVERALL_FLAGS_FILTER_7_5","OVERALL_FLAGS_FILTER_7_5_MED","OVERALL_HEALTH_GEO","OVERALL_FOOD_SECURITY_GEO","OVERALL_MACRO_FISCAL_GEO","OVERALL_SOCIOECONOMIC_VULNERABILITY_GEO","OVERALL_NATURAL_HAZARDS_GEO","OVERALL_FRAGILITY_INSTITUTIONS_GEO","OVERALL_FLAGS_GEO","OVERALL_FLAGS_GEO_MED","UNDERLYING_RISK_HEALTH","UNDERLYING_RISK_FOOD_SECURITY","UNDERLYING_RISK_MACRO_FISCAL","UNDERLYING_RISK_SOCIOECONOMIC_VULNERABILITY","UNDERLYING_RISK_NATURAL_HAZARDS","UNDERLYING_RISK_FRAGILITY_INSTITUTIONS","UNDERLYING_FLAGS","UNDERLYING_FLAGS_MED","EMERGING_RISK_HEALTH","EMERGING_RISK_FOOD_SECURITY","EMERGING_RISK_SOCIOECONOMIC_VULNERABILITY","EMERGING_RISK_MACRO_FISCAL","EMERGING_RISK_NATURAL_HAZARDS","EMERGING_RISK_FRAGILITY_INSTITUTIONS","EMERGING_FLAGS","EMERGING_FLAGS_MED","EMERGING_RISK_FRAGILITY_INSTITUTIONS_MULTIDIMENSIONAL","H_coefvar","M_coefvar","Fr_coefvar","NH_coefvar","F_coefvar","S_coefvar","RELIABILITY_SCORE_UNDERLYING_RISK","RELIABILITY_SCORE_EMERGING_RISK"
"169","Côte d'Ivoire","CIV",1.2364554545149,9.29137323943663,NA,9.5,5.14832535885168,6.03966889882243,7.64285714285714,5.83333333333333,3.31634320405878,2,3.5,2.80183362304414,7.95888225994911,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,9.48683298050514,4.67866991281818,5.08959912848091,7.61577310586391,5.71547606649408,0,2,3,9,7.29665071770335,2.78796455820822,8.28571428571428,4.66666666666667,0,0,1.5,10,3,7,9.29137323943663,7,6.63268640811756,1,2.5,7.85027165122065,1.17320915217185,NA,1.73205080756888,1.73205080756888,NA,NA,0,0.2
"170","Denmark","DNK",1.59883550392256,7.53080985915494,NA,5.125,0.5,3.76540492957747,1.64285714285714,0.25,0,0,0.5,1.65657239726379,5.97030382061198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58113883008419,0,0,0.925820099772552,0,0,0,0,0.25,0,0,0.285714285714286,0.5,0,0,0,10,1,3,7.53080985915494,0,0,1,1.5,2.74423210737629,1.06934277875333,NA,NA,NA,NA,NA,0,0.3
"171","Eswatini","SWZ",2.64088712780672,3.6575704225352,NA,9.125,5.45933014354067,4.90256074658633,7.76592753749318,1.25,0,2,2.5,1.38292355584663,5.92220265175763,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,9.08295106229247,4.87401075719412,4.74184573420395,7.76539183061976,0,0,2,2,8.25,7.91866028708134,6.14755107063746,7.85714285714286,2.5,0,0,1.5,10,3,7.6747122178435,3.6575704225352,0,0,1,1.5,1.91247756131548,0.951940336417694,NA,NA,NA,NA,NA,0,0.3
"172","Finland","FIN",2.1040023228979,10,NA,5.13,0.942583732057417,5.16644105340881,4.37285714285714,0,0,0,1,1.77827941003892,6.86641997876356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61245154965971,0.940833388074017,1.82450570516407,1.55471632690432,0,0,0,0,0.26,0.885167464114833,0.332882106817623,0.285714285714286,0,0,0,0,10,1,8.45999999999999,10,0,0,2,2.5,3.16227766016838,1.09484579852274,NA,NA,NA,NA,NA,0,0.3
"173","Ghana","GHA",0.853677741091479,10,NA,7.03079055837263,NA,8.46757322175733,8.78571428571428,2.25,2.65688808127689,3,3,2.69991949070304,7.01624371241204,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,5,0,0,10,0,0,1,1.5,7.0295739348514,NA,8.32775266414334,8.70139561876632,0,0,3,3,6.9,7.17703349282297,6.93514644351465,7.57142857142857,4.5,0,0,1,7.16158111674525,NA,10,10,0,5.31377616255378,2,2.5,7.28956525627817,1.55893754538186,NA,1.73205080756888,NA,NA,NA,0,0.3
"174","Guinea-Bissau","GNB",NA,NA,NA,5.073,NA,NA,9.3441620152411,1.41666666666666,5,1,2,3.16227766016838,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,10,0,0,1,1,1.20830459735946,NA,NA,9.33007044040485,0,0,1,1,10,8.66028708133971,NA,9.85714285714286,2.83333333333333,10,2,3,0.146000000000001,NA,8.83118117333934,NA,0,0,0,0.5,1,1.3598867582123,NA,NA,NA,NA,NA,0,0.5
"175","Indonesia","IDN",3.08488088478207,5.77024647887324,NA,6.34678997260755,NA,4.89749094802634,7.28571428571428,8.5,1.87845092280719,2,2.5,2.15777448464707,6.83901415376439,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,10,0,1,1,6.33730855105625,NA,4.81909902049917,6.76123403782813,8.36660026534076,0,1,2,6,5.23923444976077,4.02473541717943,4.57142857142857,10,0,1,1,6.69357994521511,NA,10,5.77024647887324,7,3.75690184561438,1,1.5,4.65599072659394,0.546217757377047,NA,1.73205080756888,1.73205080756888,NA,0.980171746411623,0,0.3
"176","Jamaica","JAM",1.32253235864445,0,NA,6.60736849515035,NA,2.00621461973911,2.78571428571429,3.66666666666667,0.248653380598731,0,0.5,0.839761753310875,7.08148077050324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,6.41255357252209,NA,0,0,0,0,0,0.5,8.2,4.21052631578947,4.01242923947822,5.57142857142857,7.33333333333333,0,0,1,5.01473699030071,NA,0,0,0,0.497306761197462,0,0,0.705199802323754,1.49696441551546,NA,1.73205080756888,NA,NA,NA,0,0.4
"177","Korea Republic of","KOR",1.15464209011798,1.32482394366197,NA,7.13923076923077,1.73923444976077,1.05651731271211,3.57571428571428,4.08333333333333,0,1,1,1.07285132557836,6.10553312030321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54099498429829,1.19808459574631,1.02188080706546,1.93907194296653,0,0,0,0.5,10,0.47846889952153,0.788210681762248,0.571428571428571,8.16666666666667,0,1,1.5,4.27846153846154,3,6.57999999999999,1.32482394366197,0,0,0,0,1.15100996679524,1.34919037270411,NA,NA,NA,NA,NA,0,0.2
"178","Kyrgyzstan","KGZ",2.73401838037304,3.34947183098591,NA,6.40946,NA,4.90541521650206,5.00585220521612,3.41666666666667,5,0,1.5,2.4057144811625,5.38577936912348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11842626824905,NA,4.65211120109553,4.98696625283086,0,0,0,0.5,4.5,3.73205741626794,6.46135860201822,4.57142857142857,6.83333333333333,0,0,0,8.31892,NA,5.44027583900367,3.34947183098591,0,10,1,1.5,5.78746216487496,0.809767501600306,NA,1.73205080756888,NA,NA,1.61273864389661,0,0.4
"179","Lao PDR","LAO",0.138031488721251,9.07130281690143,NA,4.25153846153846,6.83014354066986,7.09564402474409,7.15770871298654,3.25,0,2,2.5,1.73547122077388,2.59904694393533,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,10,0,0,1,1,3.60832371053374,6.58038261856395,6.81505219810223,7.15769330516669,0,0,1,2,6.5,8.66028708133971,5.11998523258676,7.14285714285714,6.5,0,0,1,2.00307692307692,5,7.17256028311593,9.07130281690143,0,0,0,1,3.01186035813439,1.82301728958124,NA,NA,NA,NA,NA,0,0.3
"180","Liechtenstein","LIE",0.240270020100196,3.12940140845071,NA,4.46923076923077,NA,1.56470070422535,NA,0.25,0,0,0,1.33004188702176,5.938128678444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39133762694764,NA,0,NA,0,0,0,0,5.3,NA,0,0,0.5,0,0,0,3.63846153846154,NA,NA,3.12940140845071,0,0,0,0,1.76901142123241,1.64236395856413,NA,NA,NA,NA,NA,0.2,0.5
"181","Marshall Islands","MHL",NA,NA,NA,5,NA,NA,NA,2.16666666666667,5,0,1,3.16227766016838,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,10,NA,NA,7.57142857142857,4.33333333333333,10,2,2.5,0,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0.2,0.6
"182","Namibia","NAM",2.96396431842313,6.69454225352113,NA,8.875,6.14114832535885,4.61819162885261,8.92857142857143,2.75,0,2,2.5,1.60853391341839,8.30839954010101,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,8.8034084308295,5.2770152503241,4.12510145381214,8.86405260427918,0,0,2,2.5,7.75,9.28229665071771,2.5418410041841,7.85714285714286,5.5,0,0,1.5,10,3,10,6.69454225352113,0,0,2,2,2.58738135061709,0.827693374705723,NA,NA,NA,NA,NA,0,0.3
"183","Nepal","NPL",1.63236882896643,9.07130281690142,NA,6.76803718210284,6.02153110047847,7.02796004738746,4,4,0,1,2,1.73547122077388,7.60662498366107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,6.69642265113202,5.20856857522975,6.72435667956045,0,0,0,0,1.5,7.75,9.04306220095694,4.98461727787349,8,8,0,0,2,5.78607436420567,3,0,9.07130281690142,0,0,0,0.5,3.01186035813439,1.39013452345274,NA,NA,NA,NA,NA,0,0.2
"184","Norway","NOR",1.10787824961916,5.33010563380282,NA,2.45896457312283,1.5,3.11761250186326,1.64285714285714,0,0,0,0,1.51944139523353,6.19510221565847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03591833773983,0,2.19644755295782,0.925820099772552,0,0,0,0,1.08,0,0.905119369923703,0.285714285714286,0,0,0,0,3.83792914624565,3,3,5.33010563380282,0,0,0,0,2.30870215354922,1.14248001126137,NA,NA,NA,NA,NA,0,0.3
"185","Paraguay","PRY",1.96422856425826,2.20510563380282,NA,8.43,3.14354066985646,3.26259465790559,6.19642857142857,1.33333333333334,0,1,1.5,1.21858926994182,8.7963696090391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1,8.28251169633946,2.29936542109185,3.08646089651178,6.10620293518929,0,0,1,1.5,6.86,5.28708133971292,4.32008368200837,5.14285714285714,2.66666666666667,0,0,0,10,1,7.25,2.20510563380282,0,0,1,1.5,1.48495980881734,1.10565139826494,NA,NA,NA,NA,1.32751597294669,0,0.3
"186","Russian Federation","RUS",3.09895876746668,5.72623239436619,NA,7.215,2.79186602870814,5.38619028037286,4.8910051273204,3.91666666666667,0,1,1.5,1.54691781985834,7.3147455817929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,6.91018089488256,2.78409701200386,5.37544575799012,4.13937082007855,0,0,0,1,5.14,2.58373205741627,5.04614816637953,2.28571428571429,7.83333333333333,0,0,0.5,9.29,3,7.49629596892652,5.72623239436619,0,0,0,1,2.39295474139529,0.734806634269518,NA,NA,NA,NA,1.0834353593081,0,0.2
"187","Slovakia","SVK",1.05461222261612,3.56954225352113,NA,7.21,1.93062200956938,2.66497048683933,3.69642857142857,1.5,0,1,1,1.37452654624142,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64830805543787,1.60739915933046,2.5067543985494,2.67261241912424,0,0,0,0.5,4.42,0.861244019138756,1.76039872015752,1.14285714285714,3,0,0,0,10,3,6.25,3.56954225352113,0,0,1,1,1.88932322632236,2.32174113619767,NA,NA,NA,NA,NA,0,0.3
"188","Sri Lanka","LKA",1.56259955368718,5.99031690140846,NA,5.51013180973878,NA,5.36440531262891,5.64285714285715,3.5,0,0,1.5,1.56445274471633,6.16462782289212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23812020982986,NA,5.3277649198508,5.47722557505166,0,0,0,1.5,7.22,5.66985645933014,4.73849372384937,4.28571428571429,7,0,0,1,3.80026361947756,NA,7,5.99031690140846,0,0,0,0.5,2.44751239045045,1.12527193934452,NA,NA,NA,NA,0.64333840047106,0,0.4
"189","United Kingdom","GBR",3.42062701779368,0,NA,5.75,0.5,0.972495692837805,5.35714285714286,1.16666666666666,0,0,1,1,6.19720321737337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87298334620742,0,0,2.67261241912424,0,0,0,0,1.5,0,1.94499138567561,0.714285714285714,2.33333333333333,0,0,0,10,1,10,0,0,0,2,2,1,0.651648407289612,NA,NA,NA,NA,NA,0,0.3
"190","Viet Nam","VNM",1.15261816159703,4.53785211267607,NA,6.58136740461271,5.26315789473684,3.62291325791323,5.56605190322512,5,0,0,2,1.45952851596105,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2435812352779,5.25657483037847,3.50547962002472,5.50049344593516,0,0,0,1.5,4.5,5.52631578947368,2.70797440315038,4.71428571428571,10,0,1,1,8.66273480922541,5,6.41781809216454,4.53785211267607,0,0,0,0.5,2.13022348890347,1.51783606969429,NA,NA,NA,NA,NA,0,0.3
