"","Countryname","Country","EMERGING_RISK_HEALTH_AV","EMERGING_RISK_MACRO_FISCAL_AV","EMERGING_RISK_FRAGILITY_INSTITUTIONS_AV","OVERALL_HEALTH_AV","OVERALL_FOOD_SECURITY_AV","OVERALL_MACRO_FISCAL_AV","OVERALL_SOCIOECONOMIC_VULNERABILITY_AV","OVERALL_NATURAL_HAZARDS_AV","OVERALL_FRAGILITY_INSTITUTIONS_AV","OVERALL_FLAGS_AV","OVERALL_FLAGS_AV_MED","EMERGING_RISK_FRAGILITY_INSTITUTIONS_MULTIDIMENSIONAL_SQ","EMERGING_RISK_HEALTH_SQ_ALT","OVERALL_HEALTH_FILTER_10","OVERALL_FOOD_SECURITY_FILTER_10","OVERALL_MACRO_FISCAL_FILTER_10","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_10","OVERALL_NATURAL_HAZARDS_FILTER_10","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_10","OVERALL_FLAGS_FILTER_10","OVERALL_FLAGS_FILTER_10_MED","OVERALL_HEALTH_FILTER_7","OVERALL_FOOD_SECURITY_FILTER_7","OVERALL_MACRO_FISCAL_FILTER_7","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_7","OVERALL_NATURAL_HAZARDS_FILTER_7","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_7","OVERALL_FLAGS_FILTER_7","OVERALL_FLAGS_FILTER_7_MED","OVERALL_HEALTH_FILTER_7_5","OVERALL_FOOD_SECURITY_FILTER_7_5","OVERALL_MACRO_FISCAL_FILTER_7_5","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_7_5","OVERALL_NATURAL_HAZARDS_FILTER_7_5","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_7_5","OVERALL_FLAGS_FILTER_7_5","OVERALL_FLAGS_FILTER_7_5_MED","OVERALL_HEALTH_GEO","OVERALL_FOOD_SECURITY_GEO","OVERALL_MACRO_FISCAL_GEO","OVERALL_SOCIOECONOMIC_VULNERABILITY_GEO","OVERALL_NATURAL_HAZARDS_GEO","OVERALL_FRAGILITY_INSTITUTIONS_GEO","OVERALL_FLAGS_GEO","OVERALL_FLAGS_GEO_MED","UNDERLYING_RISK_HEALTH","UNDERLYING_RISK_FOOD_SECURITY","UNDERLYING_RISK_MACRO_FISCAL","UNDERLYING_RISK_SOCIOECONOMIC_VULNERABILITY","UNDERLYING_RISK_NATURAL_HAZARDS","UNDERLYING_RISK_FRAGILITY_INSTITUTIONS","UNDERLYING_FLAGS","UNDERLYING_FLAGS_MED","EMERGING_RISK_HEALTH","EMERGING_RISK_FOOD_SECURITY","EMERGING_RISK_SOCIOECONOMIC_VULNERABILITY","EMERGING_RISK_MACRO_FISCAL","EMERGING_RISK_NATURAL_HAZARDS","EMERGING_RISK_FRAGILITY_INSTITUTIONS","EMERGING_FLAGS","EMERGING_FLAGS_MED","EMERGING_RISK_FRAGILITY_INSTITUTIONS_MULTIDIMENSIONAL","H_coefvar","M_coefvar","Fr_coefvar","NH_coefvar","F_coefvar","S_coefvar","RELIABILITY_SCORE_UNDERLYING_RISK","RELIABILITY_SCORE_EMERGING_RISK"
"121","Sao Tome and Principe","STP",NA,4.18573943661971,NA,6.304,NA,5.33277865259487,9.42857142857143,0.25,0,1,2,1.43035239491669,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,10,0,0,1,1,5.10685813392148,NA,5.2079582558414,9.4112394811432,0,0,1,2,10,8.20574162679426,6.47981786857003,8.85714285714286,0.5,0,1,2,2.608,NA,10,4.18573943661971,0,0,1,1,2.04590797364391,212.889640812725,NA,NA,NA,NA,NA,0,0.5
"122","Saudi Arabia","SAU",1.56291526683651,1.85299295774648,NA,7.07,3.69617224880383,1.99436504889539,4.42857142857143,5.25,0,1,1.5,1.16672483447854,6.35809430052217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43428317685817,3.45857231933038,1.98934810430445,3.60555127546399,4.94974746830583,0,0,0.5,4.14,2.39234449760766,2.1357371400443,1.85714285714286,3.5,0,0,0,10,5,7,1.85299295774648,7,0,1,2,1.36124683938898,128.463586309424,NA,NA,NA,NA,NA,0,0.3
"123","Senegal","SEN",0.631938764481093,7.44278169014085,NA,8.875,4.19617224880383,5.00769406928899,9.57142857142857,2.91666666666667,5,2,3,2.93720203303094,6.57003218622513,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,8.8034084308295,2.71888662831087,4.37576829486732,9.56182887467515,0,0,2,2,7.75,7.39234449760766,2.57260644843712,9.14285714285714,5.83333333333333,0,0,1.5,10,1,10,7.44278169014085,0,10,3,3.5,8.62715578284109,164.626196244616,NA,173.205080756888,NA,NA,NA,0,0.3
"124","Sierra Leone","SLE",0.121850309142546,4.44982394366197,NA,7.48384615384616,9.82057416267942,6.05551743577388,9.92857142857143,2.41666666666667,0,3,3.5,1.45239821715878,4.13392434926631,0,0,0,0,0,0,0,0,0,10,0,10,0,0,2,2,0,10,0,10,0,0,2,2,7.04818580039737,9.8189349347874,5.8387532765438,9.92831448793946,0,0,3,3.5,10,9.64114832535885,7.6612109278858,9.85714285714286,4.83333333333333,0,1,2.5,4.96769230769231,10,10,4.44982394366197,0,0,2,2,2.109460581206,242.530745015423,NA,NA,NA,NA,NA,0,0.3
"125","Tanzania","TZA",0.268865591731938,2.46919014084507,NA,9.5,6.35645933014354,4.35759531654609,7.71428571428572,5.91666666666667,0,2,3,1.25354126095115,7.83848561323448,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,9.48683298050514,5.39803260279717,3.92715709326353,7.68114574786861,5.84522597225006,0,2,3,9,9.71291866028708,6.24600049224711,8.42857142857143,6.83333333333333,0,0,1.5,10,3,7,2.46919014084507,5,0,1,1.5,1.57136569290699,244.885203325751,NA,NA,NA,NA,NA,0,0.3
"126","Togo","TGO",1.40889894235849,2.46919014084507,NA,9.875,4.84210526315789,4.05301741844124,6.72048499109643,5.16666666666667,0,1,2,1.25354126095115,7.9315616987926,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,9.87420882906575,2.94689845877251,3.73074273421934,6.37178245697499,4.83045891539648,0,1,1.5,9.75,8.68421052631579,5.63684469603741,8.85714285714286,3.33333333333333,0,0,1.5,10,1,4.58382712504999,2.46919014084507,7,0,1,1.5,1.57136569290699,160.036213187918,NA,NA,141.42135623731,NA,NA,0,0.3
"127","Turkey","TUR",1.84568002980179,9.99559859154929,NA,4.652,2.72727272727273,7.62855243384996,2.87880952380952,4.33333333333333,0,1,1,1.77808370438361,6.66539420857557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65096764125488,1.50755672288882,7.25202762841669,2.87410441537467,0,0,1,1,4.75,0.454545454545453,5.26150627615063,2.71428571428571,8.66666666666667,0,0,0.5,4.554,5,3.04333333333333,9.99559859154929,0,0,0,0.5,3.16158165979455,109.787366258243,NA,NA,NA,NA,NA,0,0.3
"128","Turkmenistan","TKM",NA,2.42517605633804,NA,5.72692307692308,NA,6.21258802816902,4.57142857142857,5.75,0,0,1.5,1.24791733600313,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39794262801899,NA,4.92460765578136,3.87298334620741,5.61248608016091,0,0,1,7.64,3.27751196172249,10,2.14285714285714,4.5,0,1,1.5,3.81384615384615,NA,7,2.42517605633804,7,0,0,1,1.55729767749716,NA,NA,NA,141.42135623731,NA,NA,0,0.6
"129","Tuvalu","TUV",NA,NA,NA,4.84,NA,NA,NA,6.66666666666667,5,0,1,3.16227766016838,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.77350269189625,0,0,0.5,9.68,NA,NA,8,3.33333333333333,10,1,2,0,NA,NA,NA,10,0,1,1,1,NA,NA,NA,141.42135623731,NA,NA,0.2,0.8
"130","Uzbekistan","UZB",0.807704439082969,7.09066901408449,NA,5.61307692307692,NA,8.54533450704225,6.85588264465332,7,0,2,3,1.6318183155401,6.08211454885528,0,0,0,0,0,0,0,0,0,0,10,0,10,0,2,2,0,0,10,0,10,0,2,2,5.40140152752399,NA,8.42061103132338,6.51280964139891,7,0,2,3,7.14,3.25358851674641,10,4.71428571428571,7,0,1,2,4.08615384615385,NA,8.99747957502093,7.09066901408449,7,0,0,1.5,2.66283101493213,189.451797473786,NA,NA,141.42135623731,NA,NA,0,0.4
"131","Vanuatu","VUT",0.213140169598254,NA,NA,9.18153846153846,NA,NA,7.35714285714286,8.83333333333334,0,3,3,1,3.16227766016838,0,0,0,0,0,0,0,0,10,0,0,10,10,0,3,3,10,0,0,10,10,0,3,3,9.17275396948023,NA,NA,7.34846922834954,8.75595035770913,0,3,3,8.78,8.22966507177034,NA,7.71428571428572,7.66666666666667,0,0,2,9.58307692307692,NA,7,NA,10,0,1,2,1,154.919333848297,NA,NA,141.42135623731,NA,NA,0,0.6
"132","Australia","AUS",0.118156046276181,6.82658450704226,NA,2.66884615384616,NA,3.41329225352113,4.20714285714286,3.16666666666667,0,0,0,1.61640754029762,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12779567161923,NA,0,2.34520787991171,0,0,0,0,0.25,0.885167464114833,0,0.714285714285714,6.33333333333333,0,0,0,5.08769230769231,NA,7.7,6.82658450704226,0,0,0,0.5,2.61277333633101,223.597125966489,NA,NA,NA,NA,NA,0,0.4
"133","Austria","AUT",1.53734793552658,3.92165492957746,NA,4.85882185346173,1.5,2.2411006619337,2.38095238095238,1.25,0,0,0,1.40723732044466,8.49567166675094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24783583337547,0,1.48265624148823,1.36277028773849,0,0,0,0,2.5,0,0.560546394289934,0.428571428571429,2.5,0,0,0,7.21764370692347,3,4.33333333333333,3.92165492957746,0,0,0,0.5,1.98031687605228,154.058141642905,NA,NA,NA,NA,NA,0,0.3
"134","Belgium","BEL",2.05586359858277,9.29137323943663,NA,4.41118,1.5,5.63356503468263,5.21428571428571,0.666666666666665,2.5,0,1,2.61073311367488,8.2282027200676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69387601307894,0,4.28456463800384,2.07019667802706,0,0,0,0,2,0,1.97575682992863,0.428571428571429,1.33333333333333,0,0,0,6.82236,3,10,9.29137323943663,0,5,1,1.5,6.81592739083855,122.904941571607,NA,173.205080756888,NA,NA,NA,0,0.3
"135","Chile","CHL",2.23006847118039,6.65052816901409,NA,6.25,4.21052631578948,3.32526408450705,6.07142857142857,7.83333333333333,0,1,2,1.60588349427708,8.48478689564745,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,10,0,1,1,5,4.13585095934256,0,4.62910049886275,7.78888096369862,0,1,1.5,2.5,3.42105263157895,0,2.14285714285714,8.66666666666667,0,0,0.5,10,5,10,6.65052816901409,7,0,2,2.5,2.57886179719156,104.810210662443,NA,NA,141.42135623731,NA,76.4749222389824,0,0.3
"136","Cuba","CUB",1.33100554772085,10,NA,6.19986524576611,NA,10,1.57142857142857,3.83333333333333,0,1,1.5,1.77827941003892,7.37545286171108,0,0,10,0,0,0,1,1,0,0,10,0,0,0,1,1,0,0,10,0,0,0,1,1,6.15309062350492,NA,10,0,0,0,1,1.5,6.96,4.33014354066986,10,3.14285714285714,7.66666666666667,0,1,1.5,5.43973049153221,NA,0,10,0,0,1,1,3.16227766016838,104.423568933406,NA,NA,NA,NA,NA,0,0.4
"137","Czech Republic","CZE",1.92919406693819,0,NA,6.8,1.5,1.26784395766675,2.04595238095238,0.583333333333335,0,0,0.5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1.25299640861417,0,0,0,0.5,3.6,0,2.5356879153335,0.428571428571429,1.16666666666667,0,0,0,10,3,3.66333333333333,0,0,0,1,1,1,160.797413722382,NA,NA,NA,NA,NA,0,0.3
"138","Dominican Republic","DOM",1.76232118846654,7.97095070422536,NA,5.64829171671587,3.79665071770335,6.72390754507355,7.42857142857143,4.75,0,1,2,1.68026403164347,7.04030072754832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60577728490503,3.71212934933848,6.60725480316217,6.9693205243717,0,0,0,1.5,6.34,4.5933014354067,5.47686438592173,4.85714285714286,9.5,0,0,0.5,4.95658343343174,3,10,7.97095070422536,0,0,1,1.5,2.82328721603477,103.317425599545,NA,NA,NA,NA,105.693761268919,0,0.3
"139","Estonia","EST",2.18605836787686,7.48679577464789,NA,6.3,2.6244019138756,4.31594280487255,5.35714285714286,0,0,0,1,1.65414660016205,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09901951359278,2.59738550917141,2.92797775589196,2.67261241912424,0,0,0,0.5,2.6,2.2488038277512,1.14508983509722,0.714285714285714,0,0,0,0,10,3,10,7.48679577464789,0,0,2,2.5,2.73620097482767,144.371308863007,NA,NA,NA,NA,NA,0,0.3
"140","Iceland","ISL",0.190931931698274,4.40580985915493,NA,4.35692307692308,2.77511961722488,3.63380574178519,5.14285714285714,6,0,0,1,1.44879332905921,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34004962750782,1.65867301547014,3.55085254717726,1.69030850945703,4.47213595499958,0,0,0,4.74,0.55023923444976,2.86180162441546,0.285714285714286,2,0,0,0,3.97384615384615,5,10,4.40580985915493,10,0,2,2,2.09900211032646,154.919333848297,NA,NA,173.205080756888,NA,NA,0,0.2
"141","India","IND",1.63204827708901,2.02904929577465,NA,6.40416,NA,2.91613675716619,7.88571428571428,8.5,0,2,2.5,1.1935019958209,6.64509367295984,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,5,10,0,1,1.5,6.40344282398149,NA,2.77793618039321,7.77541914350235,8.36660026534076,0,2,2.5,6.5,7.17703349282297,3.80322421855772,6.57142857142857,10,0,1,1.5,6.30832,NA,9.2,2.02904929577465,7,0,0,1,1.42444701402848,108.029640516612,NA,NA,141.42135623731,NA,NA,0,0.4
"142","Ireland","IRL",1.03868816962993,7.44278169014085,NA,3.33401786956823,0.5,3.72169849951295,2.91071428571429,1,0,0,0,1.65171008360641,6.45603263555604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22801631777802,0,0.0676728136218843,1.73205080756888,0,0,0,0,2.5,0,0.000615308885059562,0.571428571428571,2,0,0,0,4.16803573913646,1,5.25,7.44278169014085,0,0,0,0.5,2.72814620028708,158.653911956934,NA,NA,NA,NA,NA,0,0.3
"143","Israel","ISR",1.20854987413915,1.80897887323944,NA,7.27,0.5,1.87390858503223,4.14833333333334,3,2.5,1,1,1.73420676002868,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73795221116921,0,1.87278336109225,2.70123428577876,0,0,0,0.5,4.54,0,1.93883829682501,1,6,0,0,0,10,1,7.29666666666667,1.80897887323944,0,5,1,1.5,3.00747308652915,165.32343949455,NA,173.205080756888,NA,NA,NA,0,0.3
"144","Italy","ITA",1.54364129052526,0,NA,6.23152926407285,0.5,0.603310361801625,4.42857142857143,3.41666666666667,0,0,0.5,1,9.72782531100641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32814935830792,0,0,2.61861468283191,0,0,0,0.5,3,0,1.20662072360325,0.857142857142856,6.83333333333333,0,0,0,9.4630585281457,1,8.00000000000001,0,0,0,0,1,1,135.500608041153,NA,NA,NA,NA,NA,0,0.2
"145","Japan","JPN",1.70871069321432,1.36883802816901,NA,3.49599777444205,1.58851674641149,0.737027923757162,1.86404761904762,5,0,0,0.5,1.08165314034204,7.03704167167148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17837551584509,1.47547737794348,0.379507776416876,1.3430597618161,0,0,0,0,2.04,2.17703349282297,0.105217819345313,0.571428571428571,10,0,1,1,4.9519955488841,1,3.15666666666667,1.36883802816901,0,0,0,0,1.1699735160118,111.284585396816,NA,NA,NA,NA,NA,0,0.2
"146","Jordan","JOR",1.976027896148,3.78961267605633,NA,7.875,NA,3.63951468161665,7.57142857142857,2.58333333333333,0,2,2,1.39523931760057,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1,7.58287544405155,NA,3.63641825286481,7.17137165600636,0,0,2,2,5.75,2.53588516746411,3.48941668717697,5.14285714285714,5.16666666666667,0,0,0,10,NA,10,3.78961267605633,0,0,2,2,1.94669275337849,127.349768674973,NA,NA,NA,NA,NA,0,0.4
"147","Latvia","LVA",2.57568510365875,0,NA,6.75,0.966507177033493,1.7816268766921,5.26738095238095,0.916666666666665,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91607978309962,0.965926681517281,0,3.75303052149034,0,0,0,0.5,3.5,0.933014354066986,3.5632537533842,1.57142857142857,1.83333333333333,0,0,0,10,1,8.96333333333333,0,0,0,1,1.5,1,111.239018125216,NA,NA,NA,NA,NA,0,0.3
"148","Liberia","LBR",0.100297294383854,8.19102112676056,NA,7.63615384615384,9.86842105263158,8.84907935491363,9.62100320125534,2.5,5,4,4.5,5.34976261526953,4.6455755940105,0,0,0,0,0,0,0,0,0,10,10,10,0,0,3,3,5,10,10,10,0,0,3,3.5,7.26106582555735,9.8675438206593,8.82457731553861,9.61353545919017,0,0,4,4,10,9.73684210526316,9.5071375830667,10,5,10,3,4,5.27230769230769,10,9.24200640251068,8.19102112676056,0,0,1,2,2.86199600397355,232.826146705378,NA,NA,NA,NA,NA,0,0.3
"149","Lithuania","LTU",2.32887313582086,2.51320422535211,NA,6.5,2.63636363636363,1.80453467482225,3.88619047619048,0.583333333333335,0,0,0.5,1.25909049468296,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47722557505166,2.61116483933547,1.65955803176258,2.88790581563874,0,0,0,0.5,3,2.27272727272727,1.0958651242924,1.28571428571429,1.16666666666667,0,0,0,10,3,6.48666666666667,2.51320422535211,0,0,1,1,1.58530887380097,110.720602495523,NA,NA,NA,NA,NA,0,0.3
"150","Netherlands","NLD",1.9960069465594,6.12235915492958,NA,4.97480669124732,1.5,3.28915151937963,3.65952380952381,0.833333333333335,0,0,0,1.57300354270353,9.32717180204945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29765321526056,0,1.67076396037825,1.4175767384956,0,0,0,0,1.25,0,0.455943883829683,0.285714285714286,1.66666666666667,0,0,0,8.69961338249464,3,7.03333333333333,6.12235915492958,0,0,0,1,2.47434014535787,137.611299569878,NA,NA,NA,NA,NA,0,0.3
"151","New Zealand","NZL",0.11336357264533,2.46919014084508,NA,4.83692307692307,NA,1.37950031285424,5.04071428571429,2.91666666666667,0,0,0.5,1.25354126095115,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55151707591081,NA,0.845929779555159,2.33115544618666,0,0,0,0,3.2,1.84210526315789,0.2898104848634,0.571428571428571,5.83333333333333,0,0,0,6.47384615384615,NA,9.51,2.46919014084508,0,0,0,0.5,1.57136569290699,209.490278202873,NA,NA,NA,NA,NA,0,0.4
"152","North Macedonia","MKD",NA,0,NA,8.09,4.30622009569378,1.35091065714989,6.63952380952381,2.33333333333333,0,1,1.5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.86129760281342,4.24996481831765,0,5.73020401864,0,0,1,1.5,6.18,3.61244019138756,2.70182131429978,3.28571428571428,4.66666666666667,0,0,0,10,5,9.99333333333334,0,0,0,1,1.5,1,207.290210868908,NA,NA,NA,NA,NA,0,0.3
"153","Philippines","PHL",1.63210008720264,0.444542253521123,NA,5.52439936645052,NA,2.87763662023829,7.71428571428572,5,1.89157708174108,1,2,1.13878508773235,6.55652250274567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5,5.38673291031604,NA,1.53650392800853,7.36788397613007,0,0,1,1.5,6.75,7.20095693779904,5.31073098695545,5.42857142857143,10,0,1,1.5,4.29879873290103,NA,10,0.444542253521123,0,3.78315416348216,1,1,1.29683147604158,127.742530093316,NA,129.369838152277,NA,NA,63.6943436819177,0,0.4
"154","Portugal","PRT",1.16115239803741,10,NA,2.73778590714474,1.5,6.43397735663303,3.34142857142857,2,0,0,0.5,1.77827941003892,5.89539804787555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63650215789386,0,5.35532885382967,2.51623301214903,0,0,0,0.5,2,0,2.86795471326606,1.14285714285714,4,0,0,0,3.47557181428948,3,5.54,10,0,0,1,1,3.16227766016838,116.335853080644,NA,NA,NA,NA,NA,0,0.3
"155","Qatar","QAT",1.59481370198234,0.0924295774647899,NA,6.56379533333015,0.5,1.40635507915819,5.85714285714286,0.416666666666667,0,0,1,0.551382200054018,8.58346705397085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,6.51439346677519,0,0.501432333095689,4.14039335605413,0,0,0,0.5,5.76,0,2.72028058085159,1.71428571428572,0.833333333333334,0,0,0,7.3675906666603,1,10,0.0924295774647899,0,0,1,1.5,0.30402233053641,140.701063887237,NA,NA,NA,NA,NA,0,0.3
"156","Saint Kitts and Nevis","KNA",NA,NA,NA,5.34684,2.50956937799043,NA,NA,1.5,0,0,0.5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11570611195697,2.00477897933435,NA,NA,0,0,0,0,8.76,4.01913875598086,NA,2.57142857142857,3,0,0,0.5,1.93368,1,NA,NA,0,0,0,0,1,173.205080756888,NA,NA,NA,NA,NA,0,0.5
"157","Saint Vincent and the Grenadines","VCT",NA,NA,NA,5.03912,2.73684210526316,NA,NA,1.33333333333334,0,0,0.5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45185085105061,2.11510855762212,NA,NA,0,0,0,0,7.4,4.47368421052632,NA,4.71428571428571,2.66666666666667,0,0,0.5,2.67824,1,NA,NA,0,0,0,0,1,154.154881903137,NA,NA,NA,NA,NA,0,0.4
"158","Singapore","SGP",0.827574075727877,5.11003521126761,NA,2.13409849727323,1.5,2.55501760563381,1.64285714285714,0,0,0,0,1.50350879590108,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13038146998958,0,0,0.925820099772552,0,0,0,0,2.26,0,0,0.285714285714286,0,0,0,0,2.00819699454645,3,3,5.11003521126761,0,0,0,0,2.26053869935191,173.280088817105,NA,NA,NA,NA,NA,0,0.3
"159","Slovenia","SVN",2.15857358981799,0,NA,5.875,1.60765550239234,0.929424070883585,5.14285714285714,2,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18330013267038,0.803699579665232,0,1.69030850945703,0,0,0,0,1.75,0.21531100478469,1.85884814176717,0.285714285714286,4,0,0,0,10,3,10,0,0,0,2,2,1,132.030479629274,NA,NA,NA,NA,NA,0,0.3
"160","Sweden","SWE",2.2296747515432,6.91461267605635,NA,4.73601629202656,2.27751196172249,3.45730633802818,3.38428571428571,0.083333333333333,0,0,0,1.62159338663654,9.47208138903647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11802178742962,2.15987772115342,0,1.64837582399854,0,0,0,0,0.5,1.55502392344497,0,0.428571428571429,0.166666666666666,0,0,0,8.97203258405311,3,6.34,6.91461267605635,0,0,0,0.5,2.62956511158335,126.390955176181,NA,NA,NA,NA,NA,0,0.3
"161","Switzerland","CHE",1.69342036436793,0.0484154929577443,NA,2.36617903637802,0.5,0.0242077464788721,1.90928571428571,1.08333333333334,0,0,0,0.469079106814883,6.42834198900155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57461577651617,0,0,1.20534523803645,0,0,0,0,0.600000000000001,0,0,0.428571428571429,2.16666666666667,0,0,0,4.13235807275604,1,3.39,0.0484154929577443,0,0,0,0,0.220035208450248,127.610235081519,NA,NA,NA,NA,NA,0,0.3
"162","Thailand","THA",1.81814912156052,2.90933098591549,NA,4.4040434499854,2.28229665071771,2.58406495148592,1.5,4.33333333333333,0.306456468484223,0,0,1.15557458102252,6.27341686909923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40299796160169,1.88801305647906,2.56351198170487,0,0,0,0,0,4.5,3.56459330143541,2.25879891705636,3,8.66666666666667,0,0,0.5,4.3080868999708,1,0,2.90933098591549,0,0.612912936968446,0,0,1.33535261230537,86.0671564507617,NA,173.205080756888,NA,NA,NA,0,0.3
"163","Tonga","TON",NA,NA,NA,8.10384615384616,NA,NA,7.21428571428572,3.5,0,2,2,1,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,8.05634389304956,NA,NA,7.21110255092798,0,0,2,2,8.98,4.52153110047847,NA,7.42857142857143,7,0,0,1.5,7.22769230769231,NA,7,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,0.6
"164","United States of America","USA",2.62008803913228,0,NA,5.625,2.59569377990431,1.34475756829929,5.64285714285715,8.16666666666666,5,1,2.5,1.77827941003892,8.21709738131539,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,10,0,1,1,3.53553390593274,0.978231976089038,0,3.58568582800319,8.08290376865476,0,1,1,1.25,0.191387559808613,2.68951513659858,1.28571428571429,9.33333333333333,0,0,0.5,10,5,10,0,7,10,3,3.5,3.16227766016838,99.9313116211333,NA,173.205080756888,173.205080756888,NA,NA,0,0.2
"165","Uruguay","URY",2.78974195498865,1.89700704225353,NA,7.87,NA,3.97613089006598,4.99992634377171,0.583333333333335,0,1,1,1.17359225774826,8.56997504368423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.57627876995033,NA,3.38922718040476,4.3705448187688,0,0,1,1,5.74,3.13397129186603,6.05525473787842,2.57142857142857,1.16666666666667,0,0,0,10,NA,7.42842411611486,1.89700704225353,0,0,1,1.5,1.37731878744666,96.953504522626,NA,NA,NA,NA,79.3376927315289,0,0.4
"166","Benin","BEN",0.836631000051822,0.708626760563384,NA,8.05923076923077,5.80622009569378,3.22811352795583,6.07142857142857,5.08333333333333,5,1,3,1.63156502592199,4.82783578559462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.92940001610365,5.08304245252415,2.0181435474975,5.23722936566382,4.70814896394185,0,1,2,9.5,8.61244019138756,5.74760029534827,9.14285714285714,3.16666666666667,0,0,1.5,6.61846153846154,3,3,0.708626760563384,7,10,1,1.5,2.66200443381183,243.004917048494,NA,173.205080756888,141.42135623731,NA,NA,0,0.3
